year, month, day, sat, rainfall volume (mm), runoff volume (mm), sediment yield (kg/ha)
0236,09,09,      0.2500,     12.6000,      0.0892,     26.5667
0236,09,18,      0.2500,      6.7000,      0.0001,      0.0000
0236,10,12,      0.2500,     12.6000,      0.0364,     13.4067
0236,10,17,      0.2500,      9.3000,      0.0006,      0.0000
0236,12,19,      0.2500,      1.9000,      0.0000,      0.0000
0237,02,10,      0.2500,      3.1000,      0.0000,      0.0000
0237,04,01,      0.2500,      8.6000,      0.0022,      0.0000
0237,04,08,      0.2500,      9.3000,      0.0285,     14.6888
0237,04,12,      0.2500,      4.3000,      0.0001,      0.0000
0237,04,29,      0.2500,      4.1000,      0.0000,      0.0000
0237,04,30,      0.2500,      4.6000,      0.0001,      0.0000
0237,05,01,      0.2500,      3.0000,      0.0000,      0.0000
0237,05,05,      0.2500,     13.3000,      0.0210,      4.2827
0237,05,06,      0.2500,     11.2000,      0.0005,      0.0000
0237,05,07,      0.2500,     11.5000,      0.0743,     19.6579
0237,05,17,      0.2500,     16.5000,      0.0427,      0.0361
0237,05,18,      0.2500,     33.0000,      8.6589,    722.7516
0237,06,20,      0.2500,      9.6000,      0.0011,      0.0000
0237,06,21,      0.2500,      4.0000,      0.0001,      0.0000
0237,06,24,      0.2500,      1.8000,      0.0000,      0.0000
0237,06,26,      0.2500,     17.5000,      6.7500,    839.4177
0237,06,28,      0.2500,      1.6000,      0.0000,      0.0000
0237,07,18,      0.2500,      4.5000,      0.0001,      0.0000
0237,07,20,      0.2500,      8.6000,      0.0359,     16.8803
0237,07,21,      0.2500,      4.5000,      0.0007,      0.0000
0237,07,25,      0.2500,      4.1000,      0.0000,      0.0000
0237,08,05,      0.2500,      4.8000,      0.0004,      0.0000
0237,08,19,      0.2500,      0.5000,      0.0000,      0.0000
0237,08,20,      0.2500,      6.7000,      0.2716,     89.5712
0237,08,29,      0.2500,      2.0000,      0.0000,      0.0000
0237,09,07,      0.2500,      7.5000,      0.0639,     25.5071
0237,09,27,      0.2500,      9.3000,      0.9861,    180.4135
0237,09,28,      0.2500,      3.0000,      0.0000,      0.0000
0237,10,06,      0.2500,      9.4000,      0.0016,      0.0000
0237,10,20,      0.2500,      4.4000,      0.0000,      0.0000
0237,11,07,      0.2500,      3.7000,      0.0002,      0.0000
0238,04,03,      0.2500,      2.7000,      0.0000,      0.0000
0238,04,16,      0.2500,      5.3000,      0.0000,      0.0000
0238,04,20,      0.2500,      3.6000,      0.0000,      0.0000
0238,06,02,      0.2500,     13.2000,      0.4415,     63.8499
0238,06,07,      0.2500,      6.9000,      0.0003,      0.0000
0238,06,18,      0.2500,      8.5000,      1.6556,    329.1812
0238,06,19,      0.2500,     30.9000,     12.9587,   1158.5575
0238,06,20,      0.2500,      3.0000,      0.0000,      0.0000
0238,06,30,      0.2500,     11.6000,      0.0147,      0.7662
0238,07,11,      0.2500,      4.5000,      0.0004,      0.0000
0238,07,31,      0.2500,      6.6000,      0.0055,      0.0000
0238,08,19,      0.2500,      3.6000,      0.0001,      0.0000
0238,09,21,      0.2500,      1.7000,      0.0000,      0.0000
0238,09,22,      0.2500,      3.2000,      0.0000,      0.0000
0238,10,20,      0.2500,     11.6000,      0.0097,      2.1222
0239,03,22,      0.2500,      4.8848,      0.0000,      0.0000
0239,05,03,      0.2500,     14.8000,      0.0093,      0.0000
0239,05,11,      0.2500,     36.5000,     11.9623,    946.2891
0239,05,12,      0.2500,      5.8000,      0.0006,      0.0000
0239,05,14,      0.2500,     23.3000,      4.7741,    439.1891
0239,05,16,      0.2500,     10.3000,      0.0027,      0.0000
0239,05,25,      0.2500,      8.6000,      0.3175,     64.8060
0239,05,28,      0.2500,     17.6000,      2.2813,    206.2601
0239,06,03,      0.2500,      4.3000,      0.0000,      0.0000
0239,06,10,      0.2500,      4.0000,      0.0001,      0.0000
0239,06,11,      0.2500,     16.8000,      6.0988,    800.2003
0239,06,26,      0.2500,     12.3000,      2.9026,    375.7205
0239,07,05,      0.2500,      5.8000,      0.0011,      0.0000
0239,07,06,      0.2500,     21.0000,      9.7270,   1110.9890
0239,08,20,      0.2500,      8.7000,      0.0647,     21.4754
0239,08,21,      0.2500,     20.1000,      7.3099,    920.9024
0239,11,14,      0.2500,     11.9000,      0.0273,      9.2176
0240,03,22,      0.2500,      6.0000,      0.0006,      0.0000
0240,04,02,      0.2500,     19.6000,      8.7186,   1229.2610
0240,04,22,      0.2500,      5.7000,      0.0000,      0.0000
0240,04,29,      0.2500,      6.8000,      0.0040,      0.0000
0240,05,03,      0.2500,      6.7000,      0.0017,      0.0000
0240,05,10,      0.2500,     11.5000,      0.0759,     20.1211
0240,05,12,      0.2500,     31.3000,     10.7614,    966.4454
0240,05,14,      0.2500,      7.6000,      0.0004,      0.0000
0240,05,18,      0.2500,      6.6000,      0.0000,      0.0000
0240,05,19,      0.2500,     16.7000,      0.0033,      0.0000
0240,05,25,      0.2500,      6.6000,      0.0000,      0.0000
0240,06,01,      0.2500,      7.5000,      0.0024,      0.0000
0240,06,22,      0.2500,     14.0000,      0.0434,     15.8327
0240,06,23,      0.2500,     41.8000,     24.3536,   2946.6733
0240,06,24,      0.2500,      4.4000,      0.0000,      0.0000
0240,07,01,      0.2500,      3.3000,      0.0004,      0.0000
0240,07,04,      0.2500,      9.3000,      1.3333,    189.1596
0240,07,08,      0.2500,      2.4000,      0.0000,      0.0000
0240,07,16,      0.2500,     12.7000,      2.8281,    341.8417
0240,07,17,      0.2500,      2.5000,      0.0000,      0.0000
0240,07,20,      0.2500,      8.6000,      0.0976,     36.4203
0240,07,28,      0.2500,     26.4000,     14.8157,   2293.3311
0240,08,12,      0.2500,      2.5000,      0.0000,      0.0000
0240,08,16,      0.2500,     14.8000,      3.6628,    490.4392
0240,09,06,      0.2500,      9.0000,      0.0441,     21.4822
0240,09,16,      0.2500,      4.3000,      0.0004,      0.0000
0240,09,21,      0.2500,      2.3000,      0.0000,      0.0000
0240,09,22,      0.2500,     12.1000,      1.3372,    154.7475
0240,10,03,      0.2500,      7.2000,      0.0002,      0.0000
0240,11,01,      0.2500,      7.4000,      0.0007,      0.0000
0240,11,06,      0.2500,     14.5000,      0.2439,     46.3714
0241,01,23,      0.2500,      7.3278,      0.0045,      0.7359
0241,03,07,      0.2500,      4.9000,      0.0003,      0.0000
0241,04,13,      0.2500,     13.0000,      0.0247,      0.0000
0241,05,04,      0.2500,      7.6000,      0.0000,      0.0000
0241,05,14,      0.2500,      3.8000,      0.0000,      0.0000
0241,05,15,      0.2500,      7.7000,      0.0002,      0.0000
0241,05,17,      0.2500,     19.0000,      3.1415,    326.5310
0241,05,22,      0.2500,     14.9000,      0.6108,     87.6673
0241,05,29,      0.2500,     10.0000,      0.0004,      0.0000
0241,06,16,      0.2500,      5.0000,      0.0017,      0.0000
0241,06,18,      0.2500,      2.8000,      0.0000,      0.0000
0241,06,19,      0.2500,      7.5000,      0.0013,      0.0000
0241,06,20,      0.2500,      4.2000,      0.0001,      0.0000
0241,06,25,      0.2500,      3.6000,      0.0004,      0.0000
0241,06,29,      0.2500,      7.3000,      0.0038,      0.0000
0241,07,08,      0.2500,      2.5000,      0.0000,      0.0000
0241,07,15,      0.2500,      2.5000,      0.0000,      0.0000
0241,07,20,      0.2500,      4.8000,      0.0009,      0.0000
0241,07,21,      0.2500,      4.3000,      0.0000,      0.0000
0241,07,22,      0.2500,      8.2000,      0.0310,     14.1614
0241,08,11,      0.2500,      1.7000,      0.0000,      0.0000
0241,08,17,      0.2500,     17.3000,      8.0519,   1326.1205
0241,09,12,      0.2500,      9.7000,      0.0240,     10.0673
0241,09,24,      0.2500,      2.2000,      0.0000,      0.0000
0241,09,25,      0.2500,      9.4000,      0.0001,      0.0000
0241,09,26,      0.2500,      8.7000,      0.1782,     39.2427
0241,10,27,      0.2500,      8.1000,      0.0016,      0.0000
0241,10,29,      0.2500,     24.1887,      6.4370,    650.8917
0241,10,30,      0.2500,      3.3000,      0.0000,      0.0000
0241,11,26,      0.2500,      3.0682,      0.0000,      0.0000
0242,04,13,      0.2500,      2.4000,      0.0000,      0.0000
0242,05,15,      0.2500,     12.0000,      0.0068,      0.0000
0242,05,17,      0.2500,      8.0000,      0.0001,      0.0000
0242,05,23,      0.2500,      9.7000,      0.0916,     33.8781
0242,06,01,      0.2500,      1.6000,      0.0000,      0.0000
0242,06,02,      0.2500,     10.2000,      0.4147,     75.1330
0242,06,07,      0.2500,      1.6000,      0.0000,      0.0000
0242,06,11,      0.2500,      8.1000,      0.0094,      1.2068
0242,06,12,      0.2500,      2.0000,      0.0000,      0.0000
0242,06,20,      0.2500,      8.2000,      0.0012,      0.0000
0242,06,24,      0.2500,     25.8000,     10.7092,   1068.7498
0242,06,27,      0.2500,      2.6000,      0.0000,      0.0000
0242,06,29,      0.2500,     11.2000,      0.0033,      0.0000
0242,06,30,      0.2500,     19.7000,      4.1216,    402.9271
0242,07,04,      0.2500,      1.4000,      0.0000,      0.0000
0242,07,13,      0.2500,      6.1000,      0.0104,      5.9965
0242,07,14,      0.2500,     13.4000,      2.9074,    397.4923
0242,07,16,      0.2500,     19.9000,      9.6729,   1407.8064
0242,07,27,      0.2500,      1.9000,      0.0000,      0.0000
0242,08,09,      0.2500,      6.9000,      0.0762,     34.7936
0242,08,11,      0.2500,      1.6000,      0.0000,      0.0000
0242,09,10,      0.2500,     10.6000,      1.6724,    210.8577
0242,09,11,      0.2500,      5.1000,      0.0003,      0.0000
0242,09,12,      0.2500,      5.0000,      0.0004,      0.0000
0242,09,17,      0.2500,      3.1000,      0.0000,      0.0000
0243,03,14,      0.2500,      7.3822,      0.0000,      0.0000
0243,04,01,      0.2500,      1.4000,      0.0000,      0.0000
0243,04,06,      0.2500,      2.9345,      0.0000,      0.0000
0243,04,09,      0.2500,      1.5000,      0.0000,      0.0000
0243,04,19,      0.2500,      5.0000,      0.0002,      0.0000
0243,04,26,      0.2500,      1.7000,      0.0000,      0.0000
0243,05,12,      0.2500,      8.6000,      0.0020,      0.0000
0243,05,15,      0.2500,      9.6000,      0.0268,      6.6453
0243,05,16,      0.2500,     14.6000,      0.8400,     93.2458
0243,05,17,      0.2500,      8.1000,      0.0018,      0.0000
0243,05,18,      0.2500,      2.4000,      0.0000,      0.0000
0243,05,19,      0.2500,      5.5000,      0.0001,      0.0000
0243,05,22,      0.2500,      4.2000,      0.0000,      0.0000
0243,05,28,      0.2500,     11.3000,      0.0984,     27.6714
0243,05,29,      0.2500,      3.0000,      0.0000,      0.0000
0243,05,30,      0.2500,     10.2000,      0.0017,      0.0000
0243,06,10,      0.2500,      7.7000,      0.0190,      8.3303
0243,06,16,      0.2500,      3.7000,      0.0010,      0.0000
0243,06,18,      0.2500,      2.6000,      0.0000,      0.0000
0243,06,21,      0.2500,      9.9000,      1.7716,    305.7973
0243,06,23,      0.2500,      3.5000,      0.0000,      0.0000
0243,07,29,      0.2500,      7.8000,      0.0459,     22.9282
0243,08,03,      0.2500,      5.9000,      0.0008,      0.0000
0243,08,13,      0.2500,      7.7000,      0.0015,      0.0000
0243,08,17,      0.2500,      2.5000,      0.0000,      0.0000
0243,08,22,      0.2500,      2.8000,      0.0003,      0.0000
0243,08,29,      0.2500,      3.3000,      0.0000,      0.0000
0243,09,15,      0.2500,     15.1000,      0.2274,     41.7196
0243,09,17,      0.2500,      3.7000,      0.0000,      0.0000
0243,09,19,      0.2500,     13.5000,      2.0053,    239.1353
0243,09,20,      0.2500,      4.9000,      0.0000,      0.0000
0243,11,07,      0.2500,      5.1000,      0.0001,      0.0000
0243,11,15,      0.2500,      2.2000,      0.0000,      0.0000
0244,04,05,      0.2500,     12.1000,      1.6784,    237.3465
0244,04,08,      0.2500,      7.4000,      0.0107,      4.7609
0244,05,01,      0.2500,     13.4780,      0.0111,      0.0000
0244,05,02,      0.2500,      2.6000,      0.0000,      0.0000
0244,05,03,      0.2500,     20.8000,      1.9058,    169.4692
0244,05,08,      0.2500,     69.0000,     40.7878,   3854.8237
0244,05,11,      0.2500,      4.2000,      0.0000,      0.0000
0244,05,28,      0.2500,     10.5000,      0.0198,      7.7478
0244,05,29,      0.2500,      5.7000,      0.0000,      0.0000
0244,05,30,      0.2500,     31.8000,     13.1138,   1379.7134
0244,06,09,      0.2500,      8.6000,      0.0401,     16.2037
0244,06,10,      0.2500,      6.8000,      0.0015,      0.0000
0244,07,14,      0.2500,      5.4000,      0.0049,      0.6082
0244,07,15,      0.2500,      5.5000,      0.0058,      1.4045
0244,07,18,      0.2500,      5.3000,      0.0085,      4.1337
0244,07,20,      0.2500,      6.5000,      0.0843,     36.2416
0244,07,21,      0.2500,      2.9000,      0.0000,      0.0000
0244,07,22,      0.2500,     13.6000,      1.0947,    146.0585
0244,08,10,      0.2500,      2.6000,      0.0002,      0.0000
0244,08,13,      0.2500,      5.8000,      0.0002,      0.0000
0244,08,17,      0.2500,      7.8000,      0.0777,     35.5564
0244,08,18,      0.2500,     13.3000,      2.2289,    281.5303
0244,08,31,      0.2500,      1.1000,      0.0000,      0.0000
0244,10,04,      0.2500,     31.9936,     11.4386,    947.7057
0244,10,13,      0.2500,      6.8000,      0.0002,      0.0000
0244,10,22,      0.2500,     30.7000,      9.6662,    794.0590
0244,10,24,      0.2500,      3.5000,      0.0000,      0.0000
0244,10,28,      0.2500,      2.7000,      0.0000,      0.0000
0244,11,03,      0.2500,      1.5156,      0.0000,      0.0000
0245,04,07,      0.2500,      1.5000,      0.0000,      0.0000
0245,04,17,      0.2500,      3.1000,      0.0000,      0.0000
0245,05,22,      0.2500,      9.2000,      0.4588,     98.7503
0245,05,27,      0.2500,     14.3000,      0.0545,     18.5678
0245,06,12,      0.2500,      1.8000,      0.0000,      0.0000
0245,06,13,      0.2500,      3.0000,      0.0000,      0.0000
0245,06,14,      0.2500,      3.7000,      0.0025,      0.0000
0245,06,15,      0.2500,      6.7000,      0.0004,      0.0000
0245,07,01,      0.2500,     10.0000,      0.7349,    108.3060
0245,07,15,      0.2500,      0.8000,      0.0000,      0.0000
0245,07,20,      0.2500,     12.5000,      1.9601,    284.7632
0245,07,21,      0.2500,      3.5000,      0.0001,      0.0000
0245,07,27,      0.2500,     11.7000,      2.5357,    400.8546
0245,07,28,      0.2500,      2.1000,      0.0000,      0.0000
0245,08,17,      0.2500,     13.2000,      5.4172,    882.2185
0245,09,22,      0.2500,      7.0000,      0.0029,      0.0000
0245,10,26,      0.2500,      5.7000,      0.0004,      0.0000
0245,11,07,      0.2500,      6.3000,      0.0006,      0.0000
0246,04,29,      0.2500,      8.5000,      0.0020,      0.0000
0246,05,08,      0.2500,     12.7000,      0.0199,      6.5652
0246,05,10,      0.2500,      8.3000,      0.0005,      0.0000
0246,05,11,      0.2500,      6.8000,      0.0000,      0.0000
0246,05,17,      0.2500,     31.5000,      7.8198,    602.7352
0246,05,28,      0.2500,     35.3000,     13.5969,   1136.0504
0246,06,06,      0.2500,      4.1000,      0.0000,      0.0000
0246,06,22,      0.2500,      2.8000,      0.0000,      0.0000
0246,06,23,      0.2500,     18.5000,      4.8450,    529.3318
0246,07,07,      0.2500,      2.8000,      0.0000,      0.0000
0246,07,15,      0.2500,      0.9000,      0.0000,      0.0000
0246,07,22,      0.2500,      9.8000,      1.1825,    184.5972
0246,07,24,      0.2500,      2.2000,      0.0001,      0.0000
0246,08,03,      0.2500,      7.3000,      0.0738,     29.4596
0246,08,04,      0.2500,     34.3000,     19.2707,   2392.7097
0246,08,10,      0.2500,      5.2000,      0.0004,      0.0000
0246,08,14,      0.2500,     16.4000,      2.7141,    240.1465
0246,08,17,      0.2500,     12.8000,      4.0640,    519.7577
0246,08,24,      0.2500,     23.8000,     12.9442,   1665.5990
0246,08,28,      0.2500,      1.7000,      0.0000,      0.0000
0246,08,29,      0.2500,      1.8000,      0.0000,      0.0000
